Date,AAPL,ABBV,ABT,ADBE,AMGN,AMZN,BAC,CMCSA,COST,CRM,CSCO,CVX,DIS,GOOGL,GS,HD,IBM,INTC,JNJ,JPM,KO,LLY,MA,MCD,MDT,META,MRK,MS,MSFT,NEE,NFLX,NKE,NVDA,ORCL,PEP,PFE,PG,PM,QCOM,T,TMO,TSLA,TXN,UNH,UNP,UPS,V,VZ,WMT,XOM
2015-01-02,24.2885799407959,42.76103973388672,36.744815826416016,72.33999633789062,118.21831512451172,15.425999641418457,14.35687255859375,22.698532104492188,114.4558334350586,58.81853485107422,20.055145263671875,71.78401184082031,86.31002044677734,26.351516723632812,157.99029541015625,80.87493896484375,99.33114624023438,27.896451950073242,78.01261901855469,47.17427062988281,30.437498092651367,57.68757247924805,80.3199462890625,71.49815368652344,55.96609878540039,78.08200073242188,39.882347106933594,29.091140747070312,39.99871063232422,20.324464797973633,49.84857177734375,41.86212158203125,0.48309898376464844,37.72831344604492,69.21912384033203,19.346160888671875,67.44157409667969,48.16621780395508,54.92338562011719,11.901092529296875,124.25409698486328,14.620667457580566,40.199520111083984,86.1926040649414,93.78670501708984,77.12954711914062,61.57060623168945,27.467037200927734,23.320907592773438,58.967159271240234
2015-01-05,23.604331970214844,41.95631408691406,36.75300216674805,71.9800033569336,116.81346893310547,15.10949993133545,13.939798355102539,22.235614776611328,113.15460968017578,57.75614929199219,19.655635833740234,68.9146728515625,85.04872131347656,25.84941291809082,153.05747985839844,79.17814636230469,97.76815795898438,27.581892013549805,77.46772766113281,45.709739685058594,30.437498092651367,57.119422912597656,78.06070709228516,70.70851135253906,55.73250961303711,76.82791137695312,40.47509765625,28.181812286376953,39.63087844848633,20.10919761657715,47.31142807006836,41.188148498535156,0.4749394953250885,37.199222564697266,68.69873046875,19.241191864013672,67.12091064453125,47.803585052490234,54.66457748413086,11.788650512695312,122.54720306396484,14.005999565124512,39.57563400268555,84.77289581298828,90.61595916748047,75.58528900146484,60.21152877807617,27.238922119140625,23.253036499023438,57.353694915771484
2015-01-06,23.606557846069336,41.74864196777344,36.33563232421875,70.52999877929688,113.05009460449219,14.76449966430664,13.522727012634277,21.945552825927734,114.64983367919922,56.79304885864258,19.64837646484375,68.8827896118164,84.59764099121094,25.21146583557129,149.961181640625,78.93574523925781,95.65968322753906,27.067848205566406,77.08710479736328,44.5245361328125,30.668636322021484,57.40761947631836,77.89197540283203,70.8388671875,55.45222091674805,75.79278564453125,42.06509780883789,27.370182037353516,39.049217224121094,20.187307357788086,46.50143051147461,40.94584274291992,0.4605400860309601,36.81517791748047,68.17833709716797,19.401737213134766,66.81519317626953,48.21377182006836,53.888206481933594,11.80622386932373,121.40282440185547,14.085332870483398,38.92167282104492,84.60183715820312,88.74198150634766,75.08916473388672,59.82353973388672,27.513824462890625,23.432220458984375,57.048770904541016
2015-01-07,23.937570571899414,43.43596649169922,36.63024139404297,71.11000061035156,116.99834442138672,14.920999526977539,13.586895942687988,21.925687789916992,116.64620971679688,56.52497100830078,19.829967498779297,68.8254165649414,85.46302032470703,25.137319564819336,152.19598388671875,81.6412353515625,95.03448486328125,27.635602951049805,78.7888412475586,44.59245681762695,31.051435470581055,57.004146575927734,79.10360717773438,72.07319641113281,56.838111877441406,75.79278564453125,42.9647102355957,27.76095199584961,39.54533386230469,20.37209129333496,46.74285888671875,41.79164123535156,0.4593401253223419,36.8237419128418,70.17195129394531,19.667261123657227,67.1656723022461,48.57643508911133,54.516719818115234,11.875060081481934,125.0396957397461,14.063332557678223,39.6207389831543,85.46562957763672,89.23219299316406,75.78792572021484,60.625057220458984,27.33627700805664,24.05392837524414,57.6268424987793
2015-01-08,24.8573055267334,43.890254974365234,37.383140563964844,72.91999816894531,116.5768814086914,15.02299976348877,13.867615699768066,22.402498245239258,117.64839172363281,58.173160552978516,19.982505798339844,70.40032196044922,86.34683990478516,25.224903106689453,154.62588500976562,83.44747161865234,97.10009002685547,28.149648666381836,79.40836334228516,45.588958740234375,31.42704963684082,58.35452651977539,80.33403778076172,72.34148406982422,58.200679779052734,77.81326293945312,43.82943344116211,28.174297332763672,40.70869064331055,20.495914459228516,47.779998779296875,42.7563591003418,0.47661927342414856,37.04560852050781,71.447265625,20.06863021850586,67.9337158203125,49.307655334472656,55.09344482421875,11.993200302124023,126.3392333984375,14.041333198547363,40.26715850830078,89.5451889038086,92.57695007324219,77.15052795410156,61.438194274902344,27.92218589782715,24.56161880493164,58.58600616455078
2015-01-09,24.88396644592285,42.68965530395508,36.99034118652344,71.83999633789062,115.14253234863281,14.846500396728516,13.61897087097168,22.366743087768555,115.83792877197266,57.746219635009766,20.18589210510254,68.99755859375,86.77033996582031,24.916872024536133,152.2529296875,82.01657104492188,97.52297973632812,28.203346252441406,78.32610321044922,44.79629898071289,31.0803279876709,57.580535888671875,79.31025695800781,71.4598159790039,57.92816925048828,77.37532806396484,43.62720489501953,27.715862274169922,40.36652755737305,20.31494140625,47.04142761230469,42.285011291503906,0.47853928804397583,37.028533935546875,70.96350860595703,20.161256790161133,67.29991149902344,49.1768684387207,55.02688980102539,11.957402229309082,125.8349380493164,13.77733325958252,40.289730072021484,88.70703887939453,90.91644287109375,76.58451843261719,60.52748489379883,27.67361831665039,24.257545471191406,58.50341796875
2015-01-12,24.270811080932617,42.676666259765625,37.30131149291992,71.12000274658203,115.5047836303711,14.570500373840332,13.378357887268066,22.319061279296875,115.1913833618164,57.319278717041016,20.374744415283203,67.51190185546875,86.96368408203125,24.7347469329834,150.4000244140625,81.64904022216797,95.886474609375,28.080595016479492,78.05740356445312,44.411293029785156,30.798646926879883,57.16058349609375,78.29589080810547,71.3065185546875,57.982666015625,76.36011505126953,43.445884704589844,27.332597732543945,39.86183547973633,20.263505935668945,45.547142028808594,42.22775650024414,0.4725395441055298,36.926143646240234,70.67031860351562,20.2353572845459,67.05377960205078,49.373069763183594,54.398399353027344,11.989618301391602,124.62266540527344,13.480667114257812,39.92892074584961,87.7064208984375,90.1178207397461,76.61246490478516,60.409000396728516,27.86300277709961,24.439443588256836,57.37910461425781
2015-01-13,24.486303329467773,41.44743347167969,36.700740814208984,70.58999633789062,114.70626831054688,14.737000465393066,13.19388198852539,22.58528709411621,114.03553771972656,57.55757522583008,20.41106605529785,66.44068145751953,87.6357421875,24.970617294311523,150.2862091064453,81.10951232910156,96.1132583618164,28.00387191772461,78.19175720214844,44.41884231567383,30.79143714904785,57.127647399902344,78.47428894042969,71.16851806640625,56.67460632324219,76.09136962890625,43.369171142578125,27.077072143554688,39.656532287597656,20.3435115814209,46.255714416503906,41.853309631347656,0.47181957960128784,36.6359748840332,70.61902618408203,20.03157615661621,67.33716583251953,49.40278625488281,53.95475769042969,11.989618301391602,124.46743774414062,13.616666793823242,39.68086242675781,88.15113830566406,88.4256591796875,76.94088745117188,60.585575103759766,27.92218589782715,24.24669075012207,57.16947937011719
2015-01-14,24.39299201965332,41.650142669677734,36.42924118041992,69.98999786376953,114.72108459472656,14.66349983215332,12.865039825439453,22.179994583129883,112.59688568115234,56.84269714355469,20.28032112121582,66.24940490722656,86.7519302368164,25.17613410949707,146.4667205810547,80.2571792602539,95.49420928955078,27.8887882232666,77.6244888305664,42.8863639831543,30.74086570739746,57.4405517578125,78.38980102539062,70.17955017089844,55.88043975830078,75.92217254638672,43.68300247192383,26.46083641052246,39.31438064575195,20.469247817993164,46.31999969482422,41.280635833740234,0.4737394452095032,36.746925354003906,70.85355377197266,20.056278228759766,67.10601806640625,49.593017578125,53.400211334228516,11.932340621948242,122.39202117919922,12.845999717712402,39.6207389831543,88.37349700927734,88.05403137207031,76.42382049560547,59.37282943725586,27.797901153564453,23.513669967651367,57.00433349609375
2015-01-15,23.7309627532959,41.120513916015625,36.157752990722656,70.29000091552734,112.3255615234375,14.34749984741211,12.191311836242676,22.251510620117188,112.59688568115234,54.717926025390625,19.90987205505371,65.46511840820312,86.8624038696289,25.080589294433594,145.0526580810547,78.98265075683594,94.74031066894531,27.76602554321289,76.49745178222656,41.51243591308594,30.610858917236328,57.42407989501953,77.25332641601562,70.05685424804688,55.98163986206055,73.70264434814453,43.15300369262695,25.987380981445312,38.903778076171875,20.391143798828125,46.25143051147461,40.88418197631836,0.47037971019744873,36.37997055053711,70.85355377197266,20.006881713867188,67.00904846191406,49.236331939697266,52.77909469604492,11.907281875610352,120.38450622558594,12.791333198547363,39.38019561767578,89.33992004394531,87.61123657226562,76.3678970336914,58.808292388916016,27.87483024597168,23.722715377807617,56.50885009765625
2015-01-16,23.546581268310547,42.199363708496094,36.60201644897461,71.7300033569336,117.13883209228516,14.536999702453613,12.335680961608887,22.557470321655273,112.92829895019531,56.237037658691406,20.105989456176758,67.02729797363281,87.62653350830078,25.40155601501465,144.02867126464844,81.41448211669922,96.31554412841797,27.96550941467285,77.65435028076172,42.22206115722656,30.719196319580078,58.19807052612305,78.7091293334961,70.14120483398438,56.65125274658203,74.82733917236328,43.95497131347656,26.220361709594727,39.553897857666016,20.615924835205078,48.191429138183594,40.96347427368164,0.4790193438529968,37.13094711303711,71.30799102783203,20.253877639770508,68.04559326171875,49.16498565673828,52.712547302246094,12.100605010986328,121.50950622558594,12.871333122253418,40.056697845458984,90.46031951904297,88.48104858398438,77.07366943359375,59.231117248535156,28.401569366455078,23.55710220336914,57.88089370727539
2015-01-20,24.153064727783203,41.486663818359375,36.379886627197266,71.48999786376953,116.52519226074219,14.472000122070312,12.239432334899902,22.176013946533203,112.6534652709961,56.88241195678711,20.38927459716797,67.88809204101562,87.221435546875,25.375680923461914,142.7284698486328,80.73416900634766,96.19905853271484,27.689311981201172,75.60179138183594,42.05597686767578,31.174232482910156,59.30968475341797,79.14118957519531,69.61219787597656,56.215240478515625,75.88236236572266,43.66206741333008,26.115142822265625,39.68218994140625,20.751190185546875,49.82857131958008,41.23659133911133,0.4804593324661255,37.46376037597656,71.46925354003906,20.43912696838379,68.00086212158203,49.688140869140625,53.59244918823242,12.154301643371582,121.46102905273438,12.795332908630371,40.447574615478516,90.33203887939453,90.10197448730469,77.77941131591797,59.67020034790039,28.514005661010742,23.535381317138672,57.861854553222656
2015-01-21,24.337453842163086,40.99628448486328,36.248252868652344,71.54000091552734,116.36243438720703,14.862500190734863,12.359742164611816,22.16011619567871,112.45951080322266,57.29942321777344,20.222213745117188,68.9656982421875,86.69667053222656,25.895692825317383,143.9636688232422,80.95315551757812,93.22024536132812,27.988513946533203,76.05708312988281,42.19185256958008,31.318706512451172,59.482574462890625,78.63402557373047,69.25955963134766,56.88484191894531,76.38002014160156,43.348262786865234,26.10011100769043,39.2801513671875,20.934064865112305,58.468570709228516,41.19253921508789,0.4871789515018463,37.11388397216797,71.38861846923828,20.155078887939453,68.13902282714844,50.26479721069336,52.93437576293945,12.172205924987793,121.57742309570312,13.104666709899902,40.800846099853516,93.49649047851562,90.45780944824219,78.03793334960938,59.772430419921875,28.55543327331543,23.52181625366211,58.357322692871094
